date,home_team,away_team,home_goals,away_goals,is_neutral,is_intl,home_elo,away_elo
1998-06-21,Argentina,Jamaica,5,0,1,1,1686.2516999160114,1588.8443941644628
1998-06-21,Germany,Serbia,2,2,1,1,1786.7213309848376,1728.7307664353973
1998-06-22,Colombia,Tunisia,1,0,1,1,1592.9808106644555,1610.3520274739724
1998-06-22,Romania,England,2,1,1,1,1706.1545011474457,1710.3530627156338
1998-06-23,Italy,Austria,2,1,1,1,1752.2746317338654,1589.7151614797426
1998-06-23,Norway,Brazil,2,1,1,1,1591.487604393273,1831.7835574966064
1998-06-23,Morocco,Scotland,3,0,1,1,1654.47138055522,1632.11373264172
1998-06-23,Cameroon,Chile,1,1,1,1,1635.2124537855723,1548.453419801597
1998-06-24,Spain,Bulgaria,6,1,1,1,1733.4404009409132,1623.3023726210752
1998-06-24,Paraguay,Nigeria,3,1,1,1,1584.725183756275,1693.1637768751161
1998-06-24,Saudi Arabia,South Africa,2,2,1,1,1641.6854113947445,1625.6230864173215
1998-06-24,France,Denmark,2,1,0,1,1705.958097185828,1704.4684353320795
1998-06-25,Estonia,Latvia,0,2,0,1,1292.502528501349,1447.5778121412786
1998-06-25,Mexico,Netherlands,2,2,1,1,1716.253969279509,1714.1360203814259
1998-06-25,Serbia,United States,1,0,1,1,1730.3845399892325,1630.3526006696507
1998-06-25,Belgium,South Korea,1,1,1,1,1633.3293659693018,1675.5677347889443
1998-06-25,Germany,Iran,2,0,1,1,1785.0675574310023,1659.5132738891023
1998-06-26,England,Colombia,2,0,1,1,1700.2322242817424,1603.4803782653478
1998-06-26,Argentina,Croatia,1,0,1,1,1693.5193104979794,1613.2116559206365
1998-06-26,Romania,Tunisia,1,1,1,1,1716.275339581337,1599.85245987308
1998-06-26,Jamaica,Japan,2,1,1,1,1581.5767835824947,1614.565897433911
1998-06-27,Italy,Norway,1,0,1,1,1757.909753205857,1607.4778686033117
1998-06-27,Brazil,Chile,4,1,1,1,1815.7932932865676,1550.8999043782403
1998-06-28,Denmark,Nigeria,4,1,1,1,1695.9396717503957,1680.1402102735592
1998-06-28,France,Paraguay,1,0,0,1,1714.4868607675116,1597.748750357832
1998-06-28,Estonia,Lithuania,0,0,0,1,1285.4378856094536,1527.1147147192355
1998-06-29,Netherlands,Serbia,2,1,1,1,1714.1969790958465,1737.5823928665586
1998-06-29,Germany,Mexico,2,1,1,1,1791.6033178303046,1716.1930105650883
1998-06-30,Croatia,Romania,1,0,1,1,1605.4827922745706,1713.044452550384
1998-06-30,Argentina,England,2,2,1,1,1701.2481741440454,1707.5173009939838
1998-07-03,Brazil,Denmark,3,2,1,1,1819.3682652977468,1705.4852398958176
1998-07-03,France,Italy,0,0,0,1,1720.0251385913166,1763.8316845426853
1998-07-04,Netherlands,Argentina,2,1,1,1,1724.8690507870456,1701.428594539079
1998-07-04,Croatia,Germany,3,0,1,1,1618.4834086979342,1799.466288254122
1998-07-07,Brazil,Netherlands,1,1,1,1,1826.2030040404852,1734.1954020185515
1998-07-08,France,Croatia,2,1,0,1,1719.846895534123,1633.2674338025608
1998-07-11,Croatia,Netherlands,2,1,1,1,1627.007792811847,1736.7833771132023
1998-07-12,France,Brazil,3,0,0,1,1726.1065365248369,1823.6150289458344
1998-07-19,Mozambique,Angola,1,1,0,1,1444.3463470389418,1541.673019603315
1998-07-20,Lebanon,Palestine,3,1,0,1,1436.3751000457773,1387.3042653208229
1998-07-20,Syria,Jordan,3,0,1,1,1519.69875583155,1428.7015313915022
1998-07-22,Trinidad and Tobago,Antigua and Barbuda,3,2,0,1,1560.1724917455147,1427.5696628580342
1998-07-23,Lebanon,Jordan,0,2,0,1,1443.5984633543871,1421.262352855894
1998-07-23,Syria,Palestine,2,1,1,1,1527.137934367158,1380.080902012213
1998-07-26,Jamaica,Haiti,2,1,0,1,1592.5234434237304,1541.7571978628405
1998-07-26,Lebanon,Syria,0,1,0,1,1431.5460331316542,1533.1411669076701
1998-07-26,Jordan,Palestine,1,1,1,1,1433.314783078627,1374.077669471701
1998-07-29,Jamaica,Antigua and Barbuda,1,0,1,1,1599.701832353481,1422.3895623522624
1998-07-29,Trinidad and Tobago,Haiti,4,1,0,1,1565.3525922512865,1534.57880893309
1998-07-31,Trinidad and Tobago,Jamaica,1,2,0,1,1573.068735536246,1604.9996869857464
1998-07-31,Haiti,Antigua and Barbuda,3,2,1,1,1526.8626656481304,1417.091707719997
1998-07-31,Libya,Algeria,1,3,0,1,1530.2613524328544,1582.084352561328
1998-08-01,Uganda,Rwanda,5,0,0,1,1523.7982323960905,1410.495161954055
1998-08-01,Namibia,Malawi,2,1,0,1,1471.030382503016,1475.2985990589343
1998-08-02,Burundi,Tanzania,1,0,0,1,1519.5888555171737,1432.275254593185
1998-08-02,Benin,Angola,2,1,0,1,1332.3613693160678,1540.3192114786257
1998-08-02,Eswatini,Madagascar,1,2,0,1,1417.126272096498,1518.691082658297
1998-08-02,Niger,Liberia,2,1,0,1,1417.7766236661948,1446.3944606389575
1998-08-02,Equatorial Guinea,Gabon,0,2,0,1,1399.8049002048328,1525.6296195688326
1998-08-02,Chad,Congo,1,1,0,1,1415.414050249474,1531.150300192383
1998-08-07,Madagascar,Comoros,3,0,1,1,1527.2177301715894,1435.9638415163186
1998-08-08,Zambia,Namibia,1,1,0,1,1643.9412574238172,1479.721665344907
1998-08-13,Madagascar,Mauritius,2,0,1,1,1534.6500070748843,1337.4832805401593
1998-08-14,Algeria,Libya,3,0,0,1,1592.0318828813402,1520.3138221128422
1998-08-15,Tanzania,Burundi,0,1,0,1,1426.033773268789,1525.8303368415698
1998-08-15,Malawi,Namibia,0,1,0,1,1466.6073162170433,1485.209043652666
1998-08-16,Rwanda,Uganda,0,0,0,1,1404.8773491738268,1529.4160451763187
1998-08-16,Angola,Benin,2,0,0,1,1526.0621617812005,1346.618419013493
1998-08-16,Congo,Chad,0,0,0,1,1529.2805173836186,1417.2838330582383
1998-08-16,Liberia,Niger,2,0,0,1,1437.0091129556736,1427.1619713494788
1998-08-16,Gabon,Equatorial Guinea,3,0,0,1,1533.4812098871805,1391.953309886485
1998-08-19,Bosnia and Herzegovina,Faroe Islands,1,0,0,1,1497.7327867894005,1340.3150807094664
1998-08-23,Madagascar,Eswatini,1,1,0,1,1539.5148609668263,1408.5996245832057
1998-08-26,Singapore,Malaysia,2,0,1,1,1401.3193726579805,1429.4304762602662
1998-08-27,Indonesia,Philippines,3,0,1,1,1403.8023841691277,1138.6053171826243
1998-08-28,Vietnam,Singapore,0,0,0,1,1359.0705455294215,1412.1267142817019
1998-08-29,Thailand,Philippines,3,1,1,1,1489.7098061830748,1135.0354746589205
1998-08-30,Vietnam,Malaysia,1,0,0,1,1359.158506868369,1418.6231346365448
1998-08-30,Angola,Zimbabwe,2,1,0,1,1530.2759183199457,1535.3008683966746
1998-08-31,Thailand,Indonesia,3,2,1,1,1492.0077428799514,1407.3722266928314
1998-09-02,Singapore,Indonesia,2,1,1,1,1412.0387529427544,1399.7611643743594
1998-09-02,Romania,Liechtenstein,7,0,0,1,1700.0438361270203,1361.2811507184533
1998-09-03,Vietnam,Thailand,3,0,0,1,1369.4308533879855,1499.6188051984234
1998-09-05,Italy,Wales,2,0,1,1,1764.009927599879,1492.6407519930076
1998-09-05,Sweden,England,2,1,0,1,1636.065007469251,1707.33688059895
1998-09-05,Lithuania,Scotland,0,0,0,1,1522.0968551622764,1622.7563506976492
1998-09-05,Austria,Israel,1,1,0,1,1584.080040007751,1528.1744786729857
1998-09-05,Fiji,New Caledonia,3,0,1,1,1592.1227581583576,1561.399181205426
1998-09-05,Indonesia,Thailand,3,3,1,1,1390.1143947589494,1487.3509367108295
1998-09-05,Turkey,Northern Ireland,3,0,0,1,1484.3673951246792,1509.0397942284774
1998-09-05,Iceland,France,1,1,0,1,1408.23979447165,1737.4654815674307
1998-09-05,Armenia,Andorra,3,1,0,1,1408.102607141584,1500.0
1998-09-05,Vietnam,Singapore,0,1,0,1,1381.6987218755794,1421.6855225581644
1998-09-05,Georgia,Albania,1,0,0,1,1552.5402594605719,1319.9800989915668
1998-09-05,Slovakia,Azerbaijan,3,0,0,1,1529.2882424893953,1417.893361094393
1998-09-05,Ireland,Croatia,2,0,0,1,1598.1857638983743,1640.0662823274397
1998-09-05,Bosnia and Herzegovina,Estonia,1,1,0,1,1502.3837003387894,1290.4557451664127
1998-09-05,Belarus,Denmark,0,0,0,1,1419.317835925033,1698.6505011530792
1998-09-05,Ukraine,Russia,3,2,0,1,1531.904038508351,1670.3521083968835
1998-09-05,Finland,Moldova,3,2,0,1,1427.5659514520414,1429.8285702053415
1998-09-05,Cyprus,Spain,3,2,0,1,1291.0925443409112,1740.3724583119708
1998-09-06,Norway,Latvia,1,3,0,1,1601.5559372664834,1454.642455033174
1998-09-06,Hungary,Portugal,1,3,0,1,1502.9522594627022,1655.8524021835585
1998-09-06,Greece,Slovenia,2,2,0,1,1553.070010818499,1437.0284341944064
1998-09-06,North Macedonia,Malta,4,0,0,1,1470.2599557593942,1232.9793078615803
1998-09-06,Faroe Islands,Czech Republic,0,1,0,1,1335.6641671600776,1576.3586096048934
1998-09-06,Bulgaria,Poland,0,3,0,1,1616.3703152500175,1571.499727687765
1998-09-07,Papua New Guinea,New Caledonia,1,0,1,1,1420.4922408977802,1552.2811790198896
1998-09-07,Vanuatu,Fiji,1,2,0,1,1379.9453179580619,1601.240760343894
1998-09-08,Vanuatu,Papua New Guinea,1,1,0,1,1374.511481387043,1434.1134004960732
1998-09-10,Fiji,Papua New Guinea,2,0,1,1,1606.6745969149129,1433.8371053876986
1998-09-12,Vanuatu,New Caledonia,3,2,0,1,1374.7877764954176,1538.6600194215966
1998-09-12,Namibia,Mozambique,2,1,0,1,1496.1103063773244,1445.700155163631
1998-09-22,Qatar,Libya,2,1,0,1,1574.635258775316,1513.680528138543
1998-09-24,Jordan,Libya,2,1,1,1,1431.6261330693555,1506.769749461571
1998-09-25,Australia,Fiji,3,1,0,1,1677.2388870891862,1612.0733749678236
1998-09-26,Qatar,Jordan,2,0,0,1,1581.546037452288,1443.7558360187693
1998-09-26,Kuwait,Syria,4,0,1,1,1602.5727083967438,1541.666960605538
1998-09-27,Saudi Arabia,Lebanon,4,1,1,1,1641.2234296055071,1423.0202394337864
1998-09-27,United Arab Emirates,Sudan,4,1,1,1,1589.4924899068528,1483.6393980158205
1998-09-27,Zimbabwe,Zambia,0,1,0,1,1526.5881719874233,1638.4538791160583
1998-09-28,New Zealand,Vanuatu,8,1,1,1,1499.8032116488216,1387.9527584983864
1998-09-29,Saudi Arabia,Kuwait,2,1,1,1,1645.6564233980496,1610.8374389152302
1998-09-29,Qatar,United Arab Emirates,2,1,0,1,1586.6123463035951,1596.5366880932158
1998-10-01,Qatar,Saudi Arabia,1,3,0,1,1595.4639646743044,1654.6575941309625
1998-10-01,Kuwait,United Arab Emirates,4,1,1,1,1601.8362681823173,1587.6850697225066
1998-10-02,New Zealand,Fiji,1,0,1,1,1506.690688321484,1605.2718119849462
1998-10-02,Uganda,Algeria,2,1,0,1,1527.302969684278,1598.6651768556394
1998-10-03,Kenya,Madagascar,1,1,0,1,1502.569671689997,1534.7323373378763
1998-10-03,South Africa,Angola,1,0,0,1,1626.0850682065588,1538.988614729197
1998-10-03,Namibia,Congo,0,1,0,1,1503.2981312613163,1524.928760279393
1998-10-03,Morocco,Sierra Leone,3,0,0,1,1663.8287624992909,1519.9120316549806
1998-10-04,Mozambique,Eritrea,3,1,0,1,1438.5123302796392,1480.8526021939033
1998-10-04,Mali,Ivory Coast,0,1,0,1,1517.8362782545305,1661.1810990828378
1998-10-04,Tunisia,Liberia,2,1,0,1,1603.083346904033,1445.303410676277
1998-10-04,Togo,Guinea,2,0,0,1,1454.558986313703,1518.3413291469458
1998-10-04,Gabon,Mauritius,2,0,0,1,1538.466558244054,1332.6184266482173
1998-10-04,Burkina Faso,Nigeria,0,0,0,1,1440.35629909775,1670.5946421281374
1998-10-04,Zambia,DR Congo,1,1,0,1,1646.6918246731263,1552.1296259509115
1998-10-04,Australia,New Zealand,0,1,0,1,1684.0404500720635,1519.4543115962385
1998-10-04,Cameroon,Ghana,1,3,0,1,1632.765969208929,1599.1780770242497
1998-10-10,Scotland,Estonia,3,2,0,1,1621.308499366263,1296.8303801493225
1998-10-10,England,Bulgaria,0,0,0,1,1696.72539074946,1603.7056212122104
1998-10-10,Denmark,Wales,1,2,0,1,1692.8663847556516,1489.1739177282782
1998-10-10,Turkey,Germany,1,0,0,1,1493.639696764586,1784.6822631494954
1998-10-10,Northern Ireland,Finland,1,0,0,1,1499.7674925885706,1436.2005407010167
1998-10-10,Cyprus,Austria,0,3,0,1,1309.2674994095416,1581.1228600055726
1998-10-10,Azerbaijan,Hungary,0,4,0,1,1412.2310666079043,1495.8303007008635
1998-10-10,Russia,France,2,3,0,1,1657.8599738211071,1730.8046124033917
1998-10-10,San Marino,Israel,0,5,0,1,1287.0482625360314,1531.131658675164
1998-10-10,Italy,Switzerland,2,0,0,1,1767.4767618646083,1545.6368520131953
1998-10-10,Liechtenstein,Slovakia,0,4,0,1,1359.3531809049393,1534.950536975884
1998-10-10,Bosnia and Herzegovina,Czech Republic,1,3,0,1,1496.0090653558796,1581.3619359825739
1998-10-10,Armenia,Iceland,0,0,0,1,1419.302699412174,1414.900663635689
1998-10-10,Malta,Croatia,1,4,0,1,1229.7671724962293,1630.2999372578445
1998-10-10,Poland,Luxembourg,3,0,0,1,1584.164421725572,1174.9393188038264
1998-10-10,Andorra,Ukraine,0,2,0,1,1488.79990772941,1544.3961730841274
1998-10-10,Latvia,Georgia,1,0,0,1,1469.7722322536338,1555.826338105913
1998-10-10,Portugal,Romania,0,1,0,1,1662.9743609453972,1701.9718059405343
1998-10-10,Lithuania,Faroe Islands,0,0,0,1,1523.5447064936625,1330.6608407823971
1998-10-10,Slovenia,Norway,1,2,0,1,1441.4740850820135,1586.4261600460236
1998-10-14,Switzerland,Denmark,1,1,0,1,1542.1777767542542,1676.6345958120648
1998-10-14,Norway,Albania,2,2,0,1,1593.7592872855166,1316.6940203462257
1998-10-14,Moldova,Germany,1,3,0,1,1421.1939809563662,1768.6782384636756
1998-10-14,France,Andorra,2,0,0,1,1740.1451710094732,1478.960967265645
1998-10-14,Bulgaria,Sweden,0,1,0,1,1607.604298002364,1646.676497318741
1998-10-14,San Marino,Austria,1,4,0,1,1282.1177677595977,1585.4837382337932
1998-10-14,Wales,Belarus,3,2,0,1,1505.405706671865,1425.1019523224606
1998-10-14,Luxembourg,England,0,3,0,1,1173.6115186071952,1692.8267139593065
1998-10-14,Scotland,Faroe Islands,2,1,0,1,1623.3845520085604,1336.6986500342912
1998-10-14,Hungary,Romania,1,1,0,1,1504.8662404705603,1712.2883791110978
1998-10-14,Czech Republic,Estonia,4,1,0,1,1590.3478958888325,1294.7543275070252
1998-10-14,Israel,Spain,1,2,0,1,1536.0621534515979,1722.1975032433404
1998-10-14,Slovakia,Portugal,0,3,0,1,1541.4852064740985,1652.6577877748337
1998-10-14,Slovenia,Latvia,1,0,0,1,1434.1409578425205,1480.80624386601
1998-10-14,Lithuania,Bosnia and Herzegovina,4,2,0,1,1517.5068972417685,1487.023105449621
1998-10-14,Ireland,Malta,5,0,0,1,1607.9521089679695,1227.4202988039651
1998-10-14,Ukraine,Armenia,2,0,0,1,1554.2351135478925,1417.749555485716
1998-10-14,Greece,Georgia,3,0,0,1,1548.6243599308918,1544.792326493537
1998-10-14,Croatia,North Macedonia,3,2,0,1,1632.6468109501086,1473.4720911247452
1998-10-14,Liechtenstein,Azerbaijan,2,1,0,1,1352.8185114067248,1403.1951268382074
1998-10-14,Iceland,Russia,1,0,0,1,1416.453807562147,1648.5194152150257
1998-10-14,Turkey,Finland,1,3,0,1,1509.6437214504058,1429.3576137258422
1998-10-30,Bahrain,United Arab Emirates,0,1,0,1,1449.839145348078,1578.0921488698266
1998-10-31,Oman,Qatar,2,1,1,1,1348.1325547538097,1585.7285168569572
1998-10-31,Saudi Arabia,Kuwait,2,1,1,1,1664.3930419483097,1611.4291890349973
1998-11-02,Bahrain,Saudi Arabia,1,1,0,1,1442.0541196682466,1672.880319473861
1998-11-02,Kuwait,Qatar,6,2,1,1,1602.941911509446,1569.78831105788
1998-11-03,United Arab Emirates,Oman,3,2,1,1,1585.877174549658,1364.0727605528868
1998-11-05,Saudi Arabia,Oman,1,0,1,1,1668.0997726163419,1359.7108821792876
1998-11-05,Qatar,United Arab Emirates,0,0,1,1,1560.739662566237,1590.2390529232573
1998-11-06,Bahrain,Kuwait,0,2,0,1,1446.8346665257657,1611.990560001089
1998-11-08,Saudi Arabia,United Arab Emirates,1,0,1,1,1670.9976373577404,1589.3920266552452
1998-11-08,Bahrain,Qatar,0,0,0,1,1440.032855015235,1561.5866888342491
1998-11-09,Kuwait,Oman,5,0,1,1,1618.7923715116196,1356.8130174378891
1998-11-11,Qatar,Saudi Arabia,0,0,1,1,1559.555835810615,1678.691099981845
1998-11-12,Bahrain,Oman,2,2,0,1,1442.0637080388692,1353.1885305571343
1998-11-12,Kuwait,United Arab Emirates,4,1,1,1,1622.4168583923745,1581.6985640311407
1998-11-18,Northern Ireland,Moldova,2,2,0,1,1506.6104195637452,1418.1370750029876
1998-11-18,Serbia,Ireland,1,0,0,1,1726.9103211753595,1609.4999214151114
1998-11-18,Albania,Greece,0,0,0,1,1324.0525287323562,1557.087230302366
1998-11-18,San Marino,Cyprus,0,1,0,1,1278.3438054804433,1304.906621181321
1998-11-18,Malta,North Macedonia,1,2,0,1,1225.8724863568232,1468.8571810778194
1998-11-30,Oman,Hong Kong,6,0,1,1,1356.985580419295,1364.6728731481378
1998-11-30,China,Lebanon,4,1,1,1,1632.8641445129992,1418.587245641244
1998-11-30,Turkmenistan,Vietnam,2,0,1,1,1453.7025378965466,1371.4105986003299
1998-12-01,Japan,Nepal,5,0,1,1,1603.6192375926753,1215.9707572860825
1998-12-01,Iran,Kazakhstan,2,0,1,1,1652.9775134898,1511.0303456236832
1998-12-02,China,Cambodia,4,1,1,1,1637.375613550265,1326.238891561333
1998-12-02,Turkmenistan,South Korea,3,2,1,1,1461.3773058801585,1674.3579709279363
1998-12-02,Thailand,Hong Kong,5,0,0,1,1484.6230959307022,1354.4516511762606
1998-12-02,North Korea,United Arab Emirates,3,3,1,1,1581.8662568781772,1572.8651943897141
1998-12-03,Kuwait,Uzbekistan,3,3,1,1,1631.250228033801,1541.210134061567
1998-12-03,Japan,India,1,0,1,1,1605.5584100936449,1366.596115790035
1998-12-03,Qatar,Tajikistan,2,1,1,1,1562.8564649103103,1529.0876406210948
1998-12-04,Thailand,Oman,2,0,0,1,1489.8571006812037,1367.2068023911722
1998-12-04,Lebanon,Cambodia,5,1,1,1,1414.0757766039783,1323.3800033024138
1998-12-04,South Korea,Vietnam,4,0,1,1,1658.895563109892,1363.735830616718
1998-12-05,India,Nepal,1,0,1,1,1362.5617116861652,1214.031584785113
1998-12-06,Saint Kitts and Nevis,Antigua and Barbuda,3,1,1,1,1442.6519515655725,1410.1500765334235
1998-12-07,South Korea,Japan,2,0,1,1,1661.9872827758452,1609.5928141975146
1998-12-07,Turkmenistan,India,3,2,1,1,1476.8397136982028,1368.5293785308452
1998-12-07,Kuwait,United Arab Emirates,5,0,1,1,1628.7151665336557,1573.124207847934
1998-12-07,Uzbekistan,North Korea,4,0,1,1,1543.7451955617123,1581.6072434199573
1998-12-08,Thailand,Kazakhstan,1,1,0,1,1495.2601269655545,1504.9028114308967
1998-12-08,Oman,Iran,4,2,1,1,1361.8037761068215,1659.1050476825865
1998-12-08,Qatar,Lebanon,1,0,1,1,1571.887569076169,1421.5230644150183
1998-12-08,China,Tajikistan,3,1,1,1,1640.2345018091842,1520.056536455236
1998-12-09,North Korea,Turkmenistan,1,1,1,1,1570.5217795693702,1483.8195015506885
1998-12-09,Japan,Kuwait,2,1,1,1,1601.0895195329483,1637.128645997422
1998-12-09,Uzbekistan,India,2,0,1,1,1554.8306594122994,1361.5495906783594
1998-12-09,South Korea,United Arab Emirates,2,1,1,1,1670.4905774404115,1564.7107283841679
1998-12-10,Kazakhstan,Qatar,2,0,1,1,1506.0591921529808,1577.8111173649704
1998-12-10,Iran,Tajikistan,5,0,1,1,1642.16468246924,1513.3838808815017
1998-12-10,Thailand,Lebanon,1,0,0,1,1494.1037462434704,1415.599516126217
1998-12-10,China,Oman,6,1,1,1,1646.9071573829185,1378.744141320168
1998-12-11,South Korea,Kuwait,1,0,1,1,1677.5366996653036,1626.0950609187073
1998-12-11,North Korea,India,2,0,1,1,1568.0768308483598,1356.601917815828
1998-12-11,Turkmenistan,Uzbekistan,1,1,1,1,1486.264450271699,1559.7783322748307
1998-12-11,United Arab Emirates,Japan,1,0,1,1,1557.6646061592758,1612.123104611663
1998-12-12,Thailand,Qatar,1,2,0,1,1500.5650108303234,1565.7747985979922
1998-12-12,Oman,Tajikistan,3,3,1,1,1375.2240945448243,1506.9295778502058
1998-12-12,Iran,China,2,1,1,1,1648.618985500536,1650.4272041582622
1998-12-12,Lebanon,Kazakhstan,3,0,1,1,1409.1382515393639,1518.095510919959
1998-12-13,Burundi,Senegal,1,0,0,1,1534.406810730878,1516.5409177778183
1998-12-14,China,Turkmenistan,3,0,1,1,1640.3751599115838,1488.3493287983258
1998-12-14,Iran,Uzbekistan,4,0,1,1,1658.6710297472143,1557.6934537482039
1998-12-14,Thailand,South Korea,2,1,0,1,1491.0025042700504,1686.0668155720382
1998-12-14,Kuwait,Qatar,0,0,1,1,1617.5649450119727,1575.3373051582653
1998-12-16,Iran,China,1,0,1,1,1665.8438213232107,1646.2589151904228
1998-12-16,Thailand,Kuwait,0,3,0,1,1504.950968401993,1616.3554854371225
1998-12-19,Thailand,China,0,3,0,1,1496.7001578650427,1636.8220177964536
1998-12-19,Iran,Kuwait,2,0,1,1,1675.28071871718,1624.6062959740727
1999-01-22,Algeria,Tunisia,0,1,0,1,1588.0510967466691,1607.726821894557
1999-01-23,Mauritius,South Africa,1,1,0,1,1328.8880186532888,1632.331917892494
1999-01-23,Nigeria,Burundi,2,0,0,1,1665.8271588968842,1542.477943289865
1999-01-23,Eritrea,Cameroon,0,0,0,1,1471.073031178457,1620.4054841381353
1999-01-23,Senegal,Burkina Faso,1,1,0,1,1508.4697852188315,1445.1237823290032
1999-01-24,DR Congo,Kenya,2,1,0,1,1556.0658842787493,1502.0567225345405
1999-01-24,Liberia,Uganda,2,0,0,1,1440.6599356857532,1537.9170497932482
1999-01-24,Madagascar,Zambia,1,2,0,1,1535.2452864933327,1642.7555663452886
1999-01-24,Angola,Gabon,3,1,0,1,1532.741765043262,1542.1969662389827
1999-01-24,Ivory Coast,Namibia,3,0,0,1,1668.5572494425514,1492.4834050012105
1999-01-24,Ghana,Mozambique,1,0,0,1,1611.5385620950433,1448.2919012950854
1999-01-24,Guinea,Morocco,1,1,0,1,1507.9448493790667,1668.7628223285249
1999-01-24,Congo,Mali,0,0,0,1,1535.7434865394987,1510.4601278948169
1999-02-10,Malta,Serbia,0,3,0,1,1220.9184578796837,1732.4331143503637
1999-02-10,Cyprus,San Marino,4,0,0,1,1315.580176202863,1267.6702504589014
1999-02-23,Thailand,North Korea,2,2,0,1,1489.2374214042727,1572.6449025670336
1999-02-27,South Africa,Gabon,4,1,0,1,1626.1045068480578,1533.3586706717192
1999-02-28,Kenya,Zambia,0,1,0,1,1494.9640129528818,1651.1152414884807
1999-02-28,Tunisia,Uganda,6,0,0,1,1618.5974151247906,1526.5652070815647
1999-02-28,Madagascar,DR Congo,3,1,0,1,1526.8856113501406,1563.158593860408
1999-02-28,Angola,Mauritius,0,2,0,1,1541.5800606105254,1335.115429697725
1999-02-28,Burundi,Burkina Faso,1,2,0,1,1537.0907677401854,1448.275128632208
1999-02-28,Senegal,Nigeria,1,1,0,1,1505.3184389156268,1671.2143344465637
1999-02-28,Cameroon,Mozambique,1,0,0,1,1617.6218994622252,1443.7596784582345
1999-02-28,Togo,Morocco,2,3,0,1,1464.955466081582,1665.677161997804
1999-02-28,Congo,Ivory Coast,1,0,0,1,1533.6099442418276,1672.8358875417773
1999-02-28,Guyana,Barbados,2,2,0,1,1340.658934942624,1407.8038290257152
1999-02-28,Liberia,Algeria,1,1,0,1,1452.0117783974367,1577.1805035164355
1999-02-28,Ghana,Eritrea,5,0,0,1,1616.0707849318942,1473.8566158543672
1999-03-06,Barbados,Guyana,2,0,0,1,1407.3107594699914,1341.1520044983479
